date,store_id,daily_sales,promotion_active,day_of_week,month,is_weekend,store_size,city_population
2022-09-14,store_2,370.16,0,2,9,0,medium,200000
2022-09-15,store_2,393.21,0,3,9,0,medium,200000
2022-09-16,store_2,346.64,0,4,9,0,medium,200000
2022-09-17,store_2,504.98,0,5,9,1,medium,200000
2022-09-18,store_2,707.49,1,6,9,1,medium,200000
2022-09-19,store_2,395.06,0,0,9,0,medium,200000
2022-09-20,store_2,423.55,0,1,9,0,medium,200000
2022-09-21,store_2,366.91,0,2,9,0,medium,200000
2022-09-22,store_2,409.35,0,3,9,0,medium,200000
2022-09-23,store_2,416.03,0,4,9,0,medium,200000
2022-09-24,store_2,494.39,0,5,9,1,medium,200000
2022-09-25,store_2,487.23,0,6,9,1,medium,200000
2022-09-26,store_2,452.34,0,0,9,0,medium,200000
2022-09-27,store_2,388.5,0,1,9,0,medium,200000
2022-09-28,store_2,411.1,0,2,9,0,medium,200000
2022-09-29,store_2,412.56,0,3,9,0,medium,200000
2022-09-30,store_2,353.57,0,4,9,0,medium,200000
2022-10-01,store_2,532.62,0,5,10,1,medium,200000
2022-10-02,store_2,530.47,0,6,10,1,medium,200000
2022-10-03,store_2,452.82,0,0,10,0,medium,200000
2022-10-04,store_2,403.21,0,1,10,0,medium,200000
2022-10-05,store_2,422.76,0,2,10,0,medium,200000
2022-10-06,store_2,424.19,0,3,10,0,medium,200000
2022-10-07,store_2,389.81,0,4,10,0,medium,200000
2022-10-08,store_2,828.99,1,5,10,1,medium,200000
2022-10-09,store_2,665.3,1,6,10,1,medium,200000
2022-10-10,store_2,347.0,0,0,10,0,medium,200000
2022-10-11,store_2,333.63,0,1,10,0,medium,200000
2022-10-12,store_2,383.29,0,2,10,0,medium,200000
2022-10-13,store_2,342.04,0,3,10,0,medium,200000
2022-10-14,store_2,376.61,0,4,10,0,medium,200000
2022-10-15,store_2,524.72,0,5,10,1,medium,200000
2022-10-16,store_2,535.17,0,6,10,1,medium,200000
2022-10-17,store_2,386.73,0,0,10,0,medium,200000
2022-10-18,store_2,376.45,0,1,10,0,medium,200000
2022-10-19,store_2,383.08,0,2,10,0,medium,200000
2022-10-20,store_2,416.14,0,3,10,0,medium,200000
2022-10-21,store_2,365.7,0,4,10,0,medium,200000
2022-10-22,store_2,669.19,1,5,10,1,medium,200000
2022-10-23,store_2,538.75,0,6,10,1,medium,200000
2022-10-24,store_2,402.13,0,0,10,0,medium,200000
2022-10-25,store_2,346.0,0,1,10,0,medium,200000
2022-10-26,store_2,432.5,0,2,10,0,medium,200000
2022-10-27,store_2,384.14,0,3,10,0,medium,200000
2022-10-28,store_2,362.51,0,4,10,0,medium,200000
2022-10-29,store_2,467.87,0,5,10,1,medium,200000
2022-10-30,store_2,569.93,0,6,10,1,medium,200000
2022-10-31,store_2,330.83,0,0,10,0,medium,200000
2022-11-01,store_2,474.43,0,1,11,0,medium,200000
2022-11-02,store_2,490.24,0,2,11,0,medium,200000
2022-11-03,store_2,444.86,0,3,11,0,medium,200000
2022-11-04,store_2,517.64,0,4,11,0,medium,200000
2022-11-05,store_2,556.51,0,5,11,1,medium,200000
2022-11-06,store_2,850.72,1,6,11,1,medium,200000
2022-11-07,store_2,463.43,0,0,11,0,medium,200000
2022-11-08,store_2,523.46,0,1,11,0,medium,200000
2022-11-09,store_2,449.06,0,2,11,0,medium,200000
2022-11-10,store_2,475.04,0,3,11,0,medium,200000
2022-11-11,store_2,463.35,0,4,11,0,medium,200000
2022-11-12,store_2,716.49,1,5,11,1,medium,200000
2022-11-13,store_2,597.59,0,6,11,1,medium,200000
2022-11-14,store_2,437.77,0,0,11,0,medium,200000
2022-11-15,store_2,463.75,0,1,11,0,medium,200000
2022-11-16,store_2,476.01,0,2,11,0,medium,200000
2022-11-17,store_2,509.03,0,3,11,0,medium,200000
2022-11-18,store_2,374.01,0,4,11,0,medium,200000
2022-11-19,store_2,604.97,0,5,11,1,medium,200000
2022-11-20,store_2,542.21,0,6,11,1,medium,200000
2022-11-21,store_2,480.02,0,0,11,0,medium,200000
2022-11-22,store_2,541.51,0,1,11,0,medium,200000
2022-11-23,store_2,447.56,0,2,11,0,medium,200000
2022-11-24,store_2,430.9,0,3,11,0,medium,200000
2022-11-25,store_2,376.19,0,4,11,0,medium,200000
2022-11-26,store_2,461.63,0,5,11,1,medium,200000
2022-11-27,store_2,404.02,0,6,11,1,medium,200000
2022-11-28,store_2,399.2,0,0,11,0,medium,200000
2022-11-29,store_2,389.68,0,1,11,0,medium,200000
2022-11-30,store_2,367.21,0,2,11,0,medium,200000
2022-12-01,store_2,403.41,0,3,12,0,medium,200000
2022-12-02,store_2,471.89,0,4,12,0,medium,200000
2022-12-03,store_2,639.87,0,5,12,1,medium,200000
2022-12-04,store_2,588.13,0,6,12,1,medium,200000
2022-12-05,store_2,368.53,0,0,12,0,medium,200000
2022-12-06,store_2,435.76,0,1,12,0,medium,200000
2022-12-07,store_2,454.22,0,2,12,0,medium,200000
2022-12-08,store_2,431.91,0,3,12,0,medium,200000
2022-12-09,store_2,435.95,0,4,12,0,medium,200000
2022-12-10,store_2,549.74,0,5,12,1,medium,200000
2022-12-11,store_2,569.47,0,6,12,1,medium,200000
2022-12-12,store_2,475.9,0,0,12,0,medium,200000
2022-12-13,store_2,449.41,0,1,12,0,medium,200000
2022-12-14,store_2,422.84,0,2,12,0,medium,200000
2022-12-15,store_2,432.26,0,3,12,0,medium,200000
2022-12-16,store_2,490.42,0,4,12,0,medium,200000
2022-12-17,store_2,532.36,0,5,12,1,medium,200000
2022-12-18,store_2,743.23,1,6,12,1,medium,200000
2022-12-19,store_2,436.23,0,0,12,0,medium,200000
2022-12-20,store_2,421.0,0,1,12,0,medium,200000
2022-12-21,store_2,488.6,0,2,12,0,medium,200000
2022-12-22,store_2,477.25,0,3,12,0,medium,200000
2022-12-23,store_2,435.58,0,4,12,0,medium,200000
2022-12-24,store_2,919.79,1,5,12,1,medium,200000
2022-12-25,store_2,595.5,0,6,12,1,medium,200000
2022-12-26,store_2,496.73,0,0,12,0,medium,200000
2022-12-27,store_2,492.64,0,1,12,0,medium,200000
2022-12-28,store_2,457.87,0,2,12,0,medium,200000
2022-12-29,store_2,402.63,0,3,12,0,medium,200000
2022-12-30,store_2,445.27,0,4,12,0,medium,200000
2022-12-31,store_2,742.0,1,5,12,1,medium,200000
2023-01-01,store_2,631.36,1,6,1,1,medium,200000
2023-01-02,store_2,473.51,1,0,1,0,medium,200000
2023-01-03,store_2,468.46,1,1,1,0,medium,200000
2023-01-04,store_2,362.49,0,2,1,0,medium,200000
2023-01-05,store_2,349.59,0,3,1,0,medium,200000
2023-01-06,store_2,338.62,0,4,1,0,medium,200000
2023-01-07,store_2,405.2,0,5,1,1,medium,200000
2023-01-08,store_2,575.52,1,6,1,1,medium,200000
2023-01-09,store_2,313.71,0,0,1,0,medium,200000
2023-01-10,store_2,364.48,0,1,1,0,medium,200000
2023-01-11,store_2,337.0,0,2,1,0,medium,200000
2023-01-12,store_2,347.38,0,3,1,0,medium,200000
2023-01-13,store_2,328.25,0,4,1,0,medium,200000
2023-01-14,store_2,660.14,1,5,1,1,medium,200000
2023-01-15,store_2,470.65,0,6,1,1,medium,200000
2023-01-16,store_2,344.11,0,0,1,0,medium,200000
2023-01-17,store_2,340.01,0,1,1,0,medium,200000
2023-01-18,store_2,319.15,0,2,1,0,medium,200000
2023-01-19,store_2,324.85,0,3,1,0,medium,200000
2023-01-20,store_2,299.84,0,4,1,0,medium,200000
2023-01-21,store_2,471.64,0,5,1,1,medium,200000
2023-01-22,store_2,475.08,0,6,1,1,medium,200000
2023-01-23,store_2,362.37,0,0,1,0,medium,200000
2023-01-24,store_2,315.69,0,1,1,0,medium,200000
2023-01-25,store_2,380.89,0,2,1,0,medium,200000
2023-01-26,store_2,332.61,0,3,1,0,medium,200000
2023-01-27,store_2,355.16,0,4,1,0,medium,200000
2023-01-28,store_2,405.24,0,5,1,1,medium,200000
2023-01-29,store_2,491.61,0,6,1,1,medium,200000
2023-01-30,store_2,360.15,0,0,1,0,medium,200000
2023-01-31,store_2,333.84,0,1,1,0,medium,200000
2023-02-01,store_2,329.03,0,2,2,0,medium,200000
2023-02-02,store_2,359.52,0,3,2,0,medium,200000
2023-02-03,store_2,373.69,0,4,2,0,medium,200000
2023-02-04,store_2,420.73,0,5,2,1,medium,200000
2023-02-05,store_2,446.46,0,6,2,1,medium,200000
2023-02-06,store_2,328.22,0,0,2,0,medium,200000
2023-02-07,store_2,375.27,0,1,2,0,medium,200000
2023-02-08,store_2,325.71,0,2,2,0,medium,200000
2023-02-09,store_2,309.21,0,3,2,0,medium,200000
2023-02-10,store_2,361.05,0,4,2,0,medium,200000
2023-02-11,store_2,498.26,0,5,2,1,medium,200000
2023-02-12,store_2,472.9,0,6,2,1,medium,200000
2023-02-13,store_2,371.53,0,0,2,0,medium,200000
2023-02-14,store_2,397.53,0,1,2,0,medium,200000
2023-02-15,store_2,386.99,0,2,2,0,medium,200000
2023-02-16,store_2,390.33,0,3,2,0,medium,200000
2023-02-17,store_2,390.74,0,4,2,0,medium,200000
2023-02-18,store_2,432.71,0,5,2,1,medium,200000
2023-02-19,store_2,475.84,0,6,2,1,medium,200000
2023-02-20,store_2,346.75,0,0,2,0,medium,200000
2023-02-21,store_2,302.13,0,1,2,0,medium,200000
2023-02-22,store_2,346.31,0,2,2,0,medium,200000
2023-02-23,store_2,373.12,0,3,2,0,medium,200000
2023-02-24,store_2,357.55,0,4,2,0,medium,200000
2023-02-25,store_2,448.31,0,5,2,1,medium,200000
2023-02-26,store_2,427.18,0,6,2,1,medium,200000
2023-02-27,store_2,357.89,0,0,2,0,medium,200000
2023-02-28,store_2,338.22,0,1,2,0,medium,200000
2023-03-01,store_2,373.15,0,2,3,0,medium,200000
2023-03-02,store_2,372.21,0,3,3,0,medium,200000
2023-03-03,store_2,353.77,0,4,3,0,medium,200000
2023-03-04,store_2,559.01,1,5,3,1,medium,200000
2023-03-05,store_2,589.46,1,6,3,1,medium,200000
2023-03-06,store_2,392.69,0,0,3,0,medium,200000
2023-03-07,store_2,357.15,0,1,3,0,medium,200000
2023-03-08,store_2,379.34,0,2,3,0,medium,200000
2023-03-09,store_2,315.97,0,3,3,0,medium,200000
2023-03-10,store_2,426.88,0,4,3,0,medium,200000
2023-03-11,store_2,528.5,1,5,3,1,medium,200000
2023-03-12,store_2,635.44,1,6,3,1,medium,200000
2023-03-13,store_2,295.26,0,0,3,0,medium,200000
2023-03-14,store_2,373.54,0,1,3,0,medium,200000
2023-03-15,store_2,320.87,0,2,3,0,medium,200000
2023-03-16,store_2,338.97,0,3,3,0,medium,200000
2023-03-17,store_2,352.2,0,4,3,0,medium,200000
2023-03-18,store_2,480.33,0,5,3,1,medium,200000
2023-03-19,store_2,445.49,0,6,3,1,medium,200000
2023-03-20,store_2,348.98,0,0,3,0,medium,200000
2023-03-21,store_2,351.12,0,1,3,0,medium,200000
2023-03-22,store_2,345.28,0,2,3,0,medium,200000
2023-03-23,store_2,338.24,0,3,3,0,medium,200000
2023-03-24,store_2,329.97,0,4,3,0,medium,200000
2023-03-25,store_2,464.12,0,5,3,1,medium,200000
2023-03-26,store_2,624.92,1,6,3,1,medium,200000
2023-03-27,store_2,325.06,0,0,3,0,medium,200000
2023-03-28,store_2,338.51,0,1,3,0,medium,200000
2023-03-29,store_2,295.89,0,2,3,0,medium,200000
2023-03-30,store_2,337.1,0,3,3,0,medium,200000
2023-03-31,store_2,296.7,0,4,3,0,medium,200000
2023-04-01,store_2,435.24,0,5,4,1,medium,200000
2023-04-02,store_2,415.31,0,6,4,1,medium,200000
2023-04-03,store_2,322.64,0,0,4,0,medium,200000
2023-04-04,store_2,381.22,0,1,4,0,medium,200000
2023-04-05,store_2,312.31,0,2,4,0,medium,200000
2023-04-06,store_2,333.21,0,3,4,0,medium,200000
2023-04-07,store_2,352.8,0,4,4,0,medium,200000
2023-04-08,store_2,516.83,1,5,4,1,medium,200000
2023-04-09,store_2,446.84,0,6,4,1,medium,200000
2023-04-10,store_2,350.25,0,0,4,0,medium,200000
2023-04-11,store_2,314.54,0,1,4,0,medium,200000
2023-04-12,store_2,304.58,0,2,4,0,medium,200000
2023-04-13,store_2,365.33,0,3,4,0,medium,200000
2023-04-14,store_2,291.99,0,4,4,0,medium,200000
2023-04-15,store_2,438.23,0,5,4,1,medium,200000
2023-04-16,store_2,409.59,0,6,4,1,medium,200000
2023-04-17,store_2,280.06,0,0,4,0,medium,200000
2023-04-18,store_2,375.06,0,1,4,0,medium,200000
2023-04-19,store_2,362.76,0,2,4,0,medium,200000
2023-04-20,store_2,377.71,0,3,4,0,medium,200000
2023-04-21,store_2,347.82,0,4,4,0,medium,200000
2023-04-22,store_2,409.85,0,5,4,1,medium,200000
2023-04-23,store_2,586.84,1,6,4,1,medium,200000
2023-04-24,store_2,252.61,0,0,4,0,medium,200000
2023-04-25,store_2,303.73,0,1,4,0,medium,200000
2023-04-26,store_2,336.68,0,2,4,0,medium,200000
2023-04-27,store_2,373.26,0,3,4,0,medium,200000
2023-04-28,store_2,330.72,0,4,4,0,medium,200000
2023-04-29,store_2,465.5,0,5,4,1,medium,200000
2023-04-30,store_2,462.53,0,6,4,1,medium,200000
2023-05-01,store_2,309.76,0,0,5,0,medium,200000
2023-05-02,store_2,310.39,0,1,5,0,medium,200000
2023-05-03,store_2,362.6,0,2,5,0,medium,200000
2023-05-04,store_2,319.83,0,3,5,0,medium,200000
2023-05-05,store_2,355.53,0,4,5,0,medium,200000
2023-05-06,store_2,420.31,0,5,5,1,medium,200000
2023-05-07,store_2,427.37,0,6,5,1,medium,200000
2023-05-08,store_2,355.02,0,0,5,0,medium,200000
2023-05-09,store_2,339.3,0,1,5,0,medium,200000
2023-05-10,store_2,334.94,0,2,5,0,medium,200000
2023-05-11,store_2,317.16,0,3,5,0,medium,200000
2023-05-12,store_2,347.85,0,4,5,0,medium,200000
2023-05-13,store_2,422.86,0,5,5,1,medium,200000
2023-05-14,store_2,637.77,1,6,5,1,medium,200000
2023-05-15,store_2,317.76,0,0,5,0,medium,200000
2023-05-16,store_2,334.81,0,1,5,0,medium,200000
2023-05-17,store_2,359.65,0,2,5,0,medium,200000
2023-05-18,store_2,352.98,0,3,5,0,medium,200000
2023-05-19,store_2,355.19,0,4,5,0,medium,200000
2023-05-20,store_2,605.64,1,5,5,1,medium,200000
2023-05-21,store_2,410.83,0,6,5,1,medium,200000
2023-05-22,store_2,367.8,0,0,5,0,medium,200000
2023-05-23,store_2,344.2,0,1,5,0,medium,200000
2023-05-24,store_2,326.87,0,2,5,0,medium,200000
2023-05-25,store_2,324.78,0,3,5,0,medium,200000
2023-05-26,store_2,388.95,0,4,5,0,medium,200000
2023-05-27,store_2,602.85,1,5,5,1,medium,200000
2023-05-28,store_2,524.51,0,6,5,1,medium,200000
2023-05-29,store_2,306.44,0,0,5,0,medium,200000
2023-05-30,store_2,377.5,0,1,5,0,medium,200000
2023-05-31,store_2,335.09,0,2,5,0,medium,200000
2023-06-01,store_2,328.65,0,3,6,0,medium,200000
2023-06-02,store_2,314.57,0,4,6,0,medium,200000
2023-06-03,store_2,455.06,0,5,6,1,medium,200000
2023-06-04,store_2,486.55,0,6,6,1,medium,200000
2023-06-05,store_2,346.87,0,0,6,0,medium,200000
2023-06-06,store_2,331.19,0,1,6,0,medium,200000
2023-06-07,store_2,302.46,0,2,6,0,medium,200000
2023-06-08,store_2,337.07,0,3,6,0,medium,200000
2023-06-09,store_2,352.31,0,4,6,0,medium,200000
2023-06-10,store_2,422.05,0,5,6,1,medium,200000
2023-06-11,store_2,498.99,0,6,6,1,medium,200000
2023-06-12,store_2,332.05,0,0,6,0,medium,200000
2023-06-13,store_2,354.52,0,1,6,0,medium,200000
2023-06-14,store_2,333.23,0,2,6,0,medium,200000
2023-06-15,store_2,366.13,0,3,6,0,medium,200000
2023-06-16,store_2,348.77,0,4,6,0,medium,200000
2023-06-17,store_2,510.61,0,5,6,1,medium,200000
2023-06-18,store_2,459.86,0,6,6,1,medium,200000
2023-06-19,store_2,359.68,0,0,6,0,medium,200000
2023-06-20,store_2,351.15,0,1,6,0,medium,200000
2023-06-21,store_2,313.34,0,2,6,0,medium,200000
2023-06-22,store_2,377.52,0,3,6,0,medium,200000
2023-06-23,store_2,354.99,0,4,6,0,medium,200000
2023-06-24,store_2,474.48,0,5,6,1,medium,200000
2023-06-25,store_2,491.19,0,6,6,1,medium,200000
2023-06-26,store_2,374.64,0,0,6,0,medium,200000
2023-06-27,store_2,315.81,0,1,6,0,medium,200000
2023-06-28,store_2,310.55,0,2,6,0,medium,200000
2023-06-29,store_2,323.28,0,3,6,0,medium,200000
2023-06-30,store_2,311.37,0,4,6,0,medium,200000
2023-07-01,store_2,438.26,0,5,7,1,medium,200000
2023-07-02,store_2,413.29,0,6,7,1,medium,200000
2023-07-03,store_2,315.77,0,0,7,0,medium,200000
2023-07-04,store_2,354.39,0,1,7,0,medium,200000
2023-07-05,store_2,300.49,0,2,7,0,medium,200000
2023-07-06,store_2,346.46,0,3,7,0,medium,200000
2023-07-07,store_2,369.05,0,4,7,0,medium,200000
2023-07-08,store_2,655.18,1,5,7,1,medium,200000
2023-07-09,store_2,642.93,1,6,7,1,medium,200000
2023-07-10,store_2,365.66,0,0,7,0,medium,200000
2023-07-11,store_2,363.93,0,1,7,0,medium,200000
2023-07-12,store_2,315.39,0,2,7,0,medium,200000
2023-07-13,store_2,338.89,0,3,7,0,medium,200000
2023-07-14,store_2,362.87,0,4,7,0,medium,200000
2023-07-15,store_2,590.65,1,5,7,1,medium,200000
2023-07-16,store_2,591.17,1,6,7,1,medium,200000
2023-07-17,store_2,352.85,0,0,7,0,medium,200000
2023-07-18,store_2,394.0,0,1,7,0,medium,200000
2023-07-19,store_2,368.18,0,2,7,0,medium,200000
2023-07-20,store_2,301.53,0,3,7,0,medium,200000
2023-07-21,store_2,350.01,0,4,7,0,medium,200000
2023-07-22,store_2,566.04,1,5,7,1,medium,200000
2023-07-23,store_2,487.23,0,6,7,1,medium,200000
2023-07-24,store_2,381.4,0,0,7,0,medium,200000
2023-07-25,store_2,399.68,0,1,7,0,medium,200000
2023-07-26,store_2,369.21,0,2,7,0,medium,200000
2023-07-27,store_2,359.72,0,3,7,0,medium,200000
2023-07-28,store_2,360.85,0,4,7,0,medium,200000
2023-07-29,store_2,565.41,1,5,7,1,medium,200000
2023-07-30,store_2,452.84,0,6,7,1,medium,200000
2023-07-31,store_2,351.02,0,0,7,0,medium,200000
2023-08-01,store_2,328.06,0,1,8,0,medium,200000
2023-08-02,store_2,358.69,0,2,8,0,medium,200000
2023-08-03,store_2,404.73,0,3,8,0,medium,200000
2023-08-04,store_2,298.57,0,4,8,0,medium,200000
2023-08-05,store_2,477.88,0,5,8,1,medium,200000
2023-08-06,store_2,613.22,1,6,8,1,medium,200000
2023-08-07,store_2,485.45,1,0,8,0,medium,200000
2023-08-08,store_2,473.45,1,1,8,0,medium,200000
2023-08-09,store_2,457.33,1,2,8,0,medium,200000
2023-08-10,store_2,415.57,1,3,8,0,medium,200000
2023-08-11,store_2,365.34,0,4,8,0,medium,200000
2023-08-12,store_2,472.57,0,5,8,1,medium,200000
2023-08-13,store_2,472.75,0,6,8,1,medium,200000
2023-08-14,store_2,379.33,0,0,8,0,medium,200000
2023-08-15,store_2,332.9,0,1,8,0,medium,200000
2023-08-16,store_2,345.44,0,2,8,0,medium,200000
2023-08-17,store_2,323.7,0,3,8,0,medium,200000
2023-08-18,store_2,331.95,0,4,8,0,medium,200000
2023-08-19,store_2,552.88,1,5,8,1,medium,200000
2023-08-20,store_2,428.19,0,6,8,1,medium,200000
2023-08-21,store_2,285.31,0,0,8,0,medium,200000
2023-08-22,store_2,356.85,0,1,8,0,medium,200000
2023-08-23,store_2,401.95,0,2,8,0,medium,200000
2023-08-24,store_2,315.66,0,3,8,0,medium,200000
2023-08-25,store_2,338.9,0,4,8,0,medium,200000
2023-08-26,store_2,520.45,0,5,8,1,medium,200000
2023-08-27,store_2,475.69,0,6,8,1,medium,200000
2023-08-28,store_2,355.09,0,0,8,0,medium,200000
2023-08-29,store_2,322.47,0,1,8,0,medium,200000
2023-08-30,store_2,341.71,0,2,8,0,medium,200000
2023-08-31,store_2,330.22,0,3,8,0,medium,200000
2023-09-01,store_2,359.01,0,4,9,0,medium,200000
2023-09-02,store_2,473.3,0,5,9,1,medium,200000
2023-09-03,store_2,440.65,0,6,9,1,medium,200000
2023-09-04,store_2,339.83,0,0,9,0,medium,200000
2023-09-05,store_2,380.11,0,1,9,0,medium,200000
2023-09-06,store_2,383.74,0,2,9,0,medium,200000
2023-09-07,store_2,337.46,0,3,9,0,medium,200000
2023-09-08,store_2,338.25,0,4,9,0,medium,200000
2023-09-09,store_2,413.95,0,5,9,1,medium,200000
2023-09-10,store_2,603.77,1,6,9,1,medium,200000
2023-09-11,store_2,348.46,0,0,9,0,medium,200000
2023-09-12,store_2,304.2,0,1,9,0,medium,200000
2023-09-13,store_2,357.97,0,2,9,0,medium,200000
2023-09-14,store_2,341.02,0,3,9,0,medium,200000
2023-09-15,store_2,386.35,0,4,9,0,medium,200000
2023-09-16,store_2,510.56,0,5,9,1,medium,200000
2023-09-17,store_2,531.15,0,6,9,1,medium,200000
2023-09-18,store_2,358.04,0,0,9,0,medium,200000
2023-09-19,store_2,339.97,0,1,9,0,medium,200000
2023-09-20,store_2,355.96,0,2,9,0,medium,200000
2023-09-21,store_2,341.88,0,3,9,0,medium,200000
2023-09-22,store_2,380.83,0,4,9,0,medium,200000
2023-09-23,store_2,482.44,0,5,9,1,medium,200000
2023-09-24,store_2,441.11,0,6,9,1,medium,200000
2023-09-25,store_2,367.22,0,0,9,0,medium,200000
2023-09-26,store_2,299.29,0,1,9,0,medium,200000
2023-09-27,store_2,390.55,0,2,9,0,medium,200000
2023-09-28,store_2,329.25,0,3,9,0,medium,200000
2023-09-29,store_2,386.13,0,4,9,0,medium,200000
2023-09-30,store_2,441.28,0,5,9,1,medium,200000
2023-10-01,store_2,461.42,0,6,10,1,medium,200000
2023-10-02,store_2,339.28,0,0,10,0,medium,200000
2023-10-03,store_2,361.06,0,1,10,0,medium,200000
2023-10-04,store_2,316.58,0,2,10,0,medium,200000
2023-10-05,store_2,286.02,0,3,10,0,medium,200000
2023-10-06,store_2,383.96,0,4,10,0,medium,200000
2023-10-07,store_2,513.88,0,5,10,1,medium,200000
2023-10-08,store_2,441.51,0,6,10,1,medium,200000
2023-10-09,store_2,325.4,0,0,10,0,medium,200000
2023-10-10,store_2,342.61,0,1,10,0,medium,200000
2023-10-11,store_2,317.3,0,2,10,0,medium,200000
2023-10-12,store_2,358.55,0,3,10,0,medium,200000
2023-10-13,store_2,338.54,0,4,10,0,medium,200000
2023-10-14,store_2,440.57,0,5,10,1,medium,200000
2023-10-15,store_2,437.42,0,6,10,1,medium,200000
2023-10-16,store_2,346.09,0,0,10,0,medium,200000
2023-10-17,store_2,339.06,0,1,10,0,medium,200000
2023-10-18,store_2,346.83,0,2,10,0,medium,200000
2023-10-19,store_2,330.24,0,3,10,0,medium,200000
2023-10-20,store_2,377.23,0,4,10,0,medium,200000
2023-10-21,store_2,472.13,0,5,10,1,medium,200000
2023-10-22,store_2,456.77,0,6,10,1,medium,200000
2023-10-23,store_2,320.77,0,0,10,0,medium,200000
2023-10-24,store_2,375.39,0,1,10,0,medium,200000
2023-10-25,store_2,331.7,0,2,10,0,medium,200000
2023-10-26,store_2,351.29,0,3,10,0,medium,200000
2023-10-27,store_2,332.85,0,4,10,0,medium,200000
2023-10-28,store_2,653.16,1,5,10,1,medium,200000
2023-10-29,store_2,386.74,0,6,10,1,medium,200000
2023-10-30,store_2,332.4,0,0,10,0,medium,200000
2023-10-31,store_2,368.42,0,1,10,0,medium,200000
2023-11-01,store_2,377.01,0,2,11,0,medium,200000
2023-11-02,store_2,339.83,0,3,11,0,medium,200000
2023-11-03,store_2,380.27,0,4,11,0,medium,200000
2023-11-04,store_2,539.66,0,5,11,1,medium,200000
2023-11-05,store_2,478.83,0,6,11,1,medium,200000
2023-11-06,store_2,396.56,0,0,11,0,medium,200000
2023-11-07,store_2,396.67,0,1,11,0,medium,200000
2023-11-08,store_2,456.79,0,2,11,0,medium,200000
2023-11-09,store_2,374.36,0,3,11,0,medium,200000
2023-11-10,store_2,452.67,0,4,11,0,medium,200000
2023-11-11,store_2,492.89,0,5,11,1,medium,200000
2023-11-12,store_2,551.49,0,6,11,1,medium,200000
2023-11-13,store_2,391.84,0,0,11,0,medium,200000
2023-11-14,store_2,387.26,0,1,11,0,medium,200000
2023-11-15,store_2,356.41,0,2,11,0,medium,200000
2023-11-16,store_2,419.05,0,3,11,0,medium,200000
2023-11-17,store_2,433.78,0,4,11,0,medium,200000
2023-11-18,store_2,550.0,0,5,11,1,medium,200000
2023-11-19,store_2,675.2,1,6,11,1,medium,200000
2023-11-20,store_2,390.42,0,0,11,0,medium,200000
2023-11-21,store_2,395.94,0,1,11,0,medium,200000
2023-11-22,store_2,422.11,0,2,11,0,medium,200000
2023-11-23,store_2,438.58,0,3,11,0,medium,200000
2023-11-24,store_2,393.65,0,4,11,0,medium,200000
2023-11-25,store_2,452.48,0,5,11,1,medium,200000
2023-11-26,store_2,610.32,1,6,11,1,medium,200000
2023-11-27,store_2,377.5,0,0,11,0,medium,200000
2023-11-28,store_2,432.72,0,1,11,0,medium,200000
2023-11-29,store_2,420.34,0,2,11,0,medium,200000
2023-11-30,store_2,424.26,0,3,11,0,medium,200000
2023-12-01,store_2,429.07,0,4,12,0,medium,200000
2023-12-02,store_2,577.62,0,5,12,1,medium,200000
2023-12-03,store_2,642.29,0,6,12,1,medium,200000
2023-12-04,store_2,514.74,0,0,12,0,medium,200000
2023-12-05,store_2,489.05,0,1,12,0,medium,200000
2023-12-06,store_2,489.11,0,2,12,0,medium,200000
2023-12-07,store_2,427.77,0,3,12,0,medium,200000
2023-12-08,store_2,478.28,0,4,12,0,medium,200000
2023-12-09,store_2,536.54,0,5,12,1,medium,200000
2023-12-10,store_2,651.21,0,6,12,1,medium,200000
2023-12-11,store_2,467.7,0,0,12,0,medium,200000
2023-12-12,store_2,445.43,0,1,12,0,medium,200000
2023-12-13,store_2,378.77,0,2,12,0,medium,200000
2023-12-14,store_2,444.39,0,3,12,0,medium,200000
2023-12-15,store_2,455.16,0,4,12,0,medium,200000
2023-12-16,store_2,603.67,0,5,12,1,medium,200000
2023-12-17,store_2,586.98,0,6,12,1,medium,200000
2023-12-18,store_2,436.17,0,0,12,0,medium,200000
2023-12-19,store_2,424.37,0,1,12,0,medium,200000
2023-12-20,store_2,515.36,0,2,12,0,medium,200000
2023-12-21,store_2,527.41,0,3,12,0,medium,200000
2023-12-22,store_2,463.4,0,4,12,0,medium,200000
2023-12-23,store_2,562.04,0,5,12,1,medium,200000
2023-12-24,store_2,549.13,0,6,12,1,medium,200000
2023-12-25,store_2,446.14,0,0,12,0,medium,200000
2023-12-26,store_2,525.81,0,1,12,0,medium,200000
2023-12-27,store_2,465.36,0,2,12,0,medium,200000
2023-12-28,store_2,499.63,0,3,12,0,medium,200000
2023-12-29,store_2,498.89,0,4,12,0,medium,200000
2023-12-30,store_2,632.07,0,5,12,1,medium,200000
2023-12-31,store_2,546.07,0,6,12,1,medium,200000
2022-01-01,store_3,1667.13,0,5,1,1,large,800000
2022-01-02,store_3,1373.15,0,6,1,1,large,800000
2022-01-03,store_3,1088.69,0,0,1,0,large,800000
2022-01-04,store_3,1185.91,0,1,1,0,large,800000
2022-01-05,store_3,1124.36,0,2,1,0,large,800000
2022-01-06,store_3,1185.14,0,3,1,0,large,800000
2022-01-07,store_3,1039.2,0,4,1,0,large,800000
